date,close,high,low,open,volume,symbol,Ticker
2020-10-26,201.43003845214844,207.4322800897711,199.5315682881296,205.04481424683485,37111600,MSFT,
2020-10-27,204.46957397460935,205.83110466932905,201.66980477596513,202.87791985227503,36700300,MSFT,
2020-10-28,194.33474731445312,200.2411159664744,193.7786413935924,199.11929187560776,51195600,MSFT,
2020-10-29,196.29074096679688,198.82203948797712,194.9963207988178,195.66751029659352,31432600,MSFT,
2020-10-30,194.1333923339844,195.87844706580935,191.40073391687423,195.120981388754,36953700,MSFT,
2020-11-02,193.99916076660156,196.8276930012866,191.8801500222791,195.87845051085,30842200,MSFT,
2020-11-03,197.9302978515625,199.55071493466912,194.75658847838343,195.49488804919503,27512000,MSFT,
2020-11-04,207.48019409179688,209.3307344217236,203.67365670033016,205.2077829438804,42311800,MSFT,
2020-11-05,214.0961151123047,214.89194194247165,212.04422936084907,212.8975833735919,36080100,MSFT,
2020-11-06,214.5084228515625,215.12207053147657,209.05270390346763,213.1085313092977,25231900,MSFT,
2020-11-09,209.3979034423828,218.7272715981785,208.90890769716995,215.19880072888265,44395000,MSFT,
2020-11-10,202.32177734375,207.5857349662309,201.0848988014711,205.6680838349031,44045100,MSFT,
2020-11-11,207.6336212158203,209.0622615463658,203.4627253171581,203.644904464667,29440800,MSFT,
2020-11-12,206.56936645507812,210.08825425706144,205.6297215689271,208.2664916734297,21593900,MSFT,
2020-11-13,207.5952911376953,208.46782580105932,205.34206012776832,207.451473173631,18621100,MSFT,
2020-11-16,208.28564453125,208.77465486518045,205.68723580318888,206.0228159261353,24953300,MSFT,
2020-11-17,205.6296844482422,208.7170885168225,205.26532614508417,207.20215738693167,24154100,MSFT,
2020-11-18,202.918701171875,206.8505598865,202.77449204411337,205.38932580431373,28372800,MSFT,
2020-11-19,204.2069091796875,204.79332449044625,201.8131782222328,203.2071265963175,24792700,MSFT,
2020-11-20,202.25543212890625,205.04329999527928,201.88051176523788,203.99544752615736,22843100,MSFT,
2020-11-23,201.98622131347656,204.08192585772952,200.11161984755833,202.793739688208,25683500,MSFT,
2020-11-24,205.59124755859375,205.966167884209,200.7845691949016,201.4863401287315,33979700,MSFT,
2020-11-25,205.60086059570312,206.9659555236733,204.24538841273625,206.79292213943785,21012900,MSFT,
2020-11-27,206.90826416015625,207.90806143290217,205.76427241000349,206.54296659445313,14512200,MSFT,
2020-11-30,205.79310607910156,206.4564152798646,202.6879817235007,205.82194497179492,33064800,MSFT,
2020-12-01,207.85043334960935,208.91751674406683,205.10101219525723,206.21615064779763,30904500,MSFT,
2020-12-02,207.0428466796875,207.13898610870103,204.5722217772667,206.57180161644624,23724500,MSFT,
2020-12-03,205.95654296875,208.01380055345115,205.389343819908,206.31223244455936,25120900,MSFT,
2020-12-04,206.0718994140625,207.05246583148175,204.93751578041724,205.93731301706904,24666000,MSFT,
2020-12-07,206.0045928955078,207.2062623583257,204.7548683892306,206.08150150138616,24620000,MSFT,
2020-12-08,207.6581268310547,208.56178476894175,204.65876403195657,205.6970083859873,23284100,MSFT,
2020-12-09,203.6109161376953,206.90829074108825,203.04373156194043,206.8410048659269,32440600,MSFT,
2020-12-10,202.3804168701172,204.84143417289167,202.22659962148873,203.58208662098912,26733300,MSFT,
2020-12-11,205.014404296875,205.07209674891865,201.0248678229062,201.92852554365297,30979400,MSFT,
2020-12-14,205.9180908203125,207.85038484162237,204.6491354053555,204.86063041931797,28798400,MSFT,
2020-12-15,205.85079956054688,207.0909160473676,204.03387583824556,206.8505821440536,27000600,MSFT,
2020-12-16,210.80169677734375,211.5996071900063,206.41800821476036,206.44684711302847,35023300,MSFT,
2020-12-17,210.936279296875,212.34944396119255,209.49427573482183,211.3688774317272,32515800,MSFT,
2020-12-18,210.13839721679688,211.19587250566673,207.66777174199484,210.13839721679688,63354900,MSFT,
2020-12-21,213.9836883544922,215.3391750752588,208.87899864949568,209.13856336957843,37181900,MSFT,
2020-12-22,215.28152465820312,216.9061843808769,213.27233651295927,214.07985500164784,22612200,MSFT,
2020-12-23,212.47439575195312,214.9161816910204,212.26290074910276,214.48358361021448,18699600,MSFT,
2020-12-24,214.13751220703125,214.96426143799516,212.64743904242195,212.85893405514415,10550600,MSFT,
2020-12-28,216.26205444335935,217.29067586673193,214.39706110640023,215.77176391878393,17933500,MSFT,
2020-12-29,215.48336791992188,218.39621360154015,214.93541425812904,217.5598563272588,17403200,MSFT,
2020-12-30,213.10891723632812,216.90620545503472,212.907044928952,216.5216623262842,20272300,MSFT,
2020-12-31,213.8202667236328,214.37784314318708,211.18620184549383,213.12810390410456,20942100,MSFT,
2021-01-04,209.2731475830078,214.3778372347253,206.50449638120156,213.92600833251893,37130100,MSFT,
2021-01-05,209.4750213623047,210.0710594090714,207.3600859761708,208.85976716508725,23823000,MSFT,
2021-01-06,204.04348754882812,208.1195559024271,203.74547585042015,203.96657893813935,35930700,MSFT,
2021-01-07,209.84996032714844,210.8593657306565,205.44705579625224,205.7642836638974,27694500,MSFT,
2021-01-08,211.12852478027344,212.0514134324191,208.6386690377971,210.2248669478522,22956200,MSFT,
2021-01-11,209.0809326171875,210.4460277203145,208.35030800648536,210.0230376128176,23031300,MSFT,
2021-01-12,206.6198883056641,208.70599981796764,205.0721518107608,208.12919249318384,23249300,MSFT,
2021-01-13,207.97537231445312,208.37913156857348,205.65854964000155,205.7450810056712,20087100,MSFT,
2021-01-14,204.78372192382812,209.0520545079318,204.51454911841776,207.5619813337417,29480800,MSFT,
2021-01-15,204.42800903320312,206.2160938321136,203.8319856565053,205.2643809782016,31746500,MSFT,
2021-01-19,208.0714874267578,208.59060221597767,204.40880100018785,205.48549221860983,30480900,MSFT,
2021-01-20,215.66607666015625,217.06001068039933,208.88865612242608,209.2828073333864,37777300,MSFT,
2021-01-21,216.27166748046875,217.55024556729597,213.8202588077946,216.01210276555065,30709400,MSFT,
2021-01-22,217.2137908935547,221.17450381399632,217.0695964111191,218.30010489062968,30172700,MSFT,
2021-01-25,220.65538024902344,220.89571417206457,215.55069007064063,220.2612290947195,33152100,MSFT,
2021-01-26,223.34715270996097,225.1256151747856,221.18414711603492,222.8953237012797,49169600,MSFT,
2021-01-27,223.89505004882812,231.14352851501565,221.2417691366905,228.79786735977868,69870600,MSFT,
2021-01-28,229.6919403076172,233.25850234162175,226.00041460275892,226.50031329263115,49111200,MSFT,
2021-01-29,222.99142456054688,228.8171162716666,222.40500922536845,226.8656060692636,42503100,MSFT,
2021-02-01,230.3840789794922,233.1238914058092,223.44323452371896,225.97155193690463,33314200,MSFT,
2021-02-02,230.24952697753903,232.94127009051593,229.46123926712733,231.97032623521784,25916300,MSFT,
2021-02-03,233.6045379638672,235.61372573695,230.0091377366535,230.30716407808396,27158100,MSFT,
2021-02-04,232.65284729003903,233.8353007616422,231.0762573300535,233.27772429583015,25296100,MSFT,
2021-02-05,232.8354949951172,233.8737392729773,231.1243186859083,232.8643338915451,18054800,MSFT,
2021-02-08,233.0950469970703,234.2582548729624,231.4992263607579,233.7487481721473,22211900,MSFT,
2021-02-09,234.34478759765625,235.29650047098852,232.04719605846225,232.51824112301904,23565000,MSFT,
2021-02-10,233.4315490722656,236.41168103490145,231.5761634850024,235.52725392328455,22186700,MSFT,
2021-02-11,235.0369110107422,235.67138126365265,232.78737489451723,235.31569183881336,15751100,MSFT,
2021-02-12,235.5176239013672,235.8156356029803,233.34499596529108,234.49859580039447,16561100,MSFT,
2021-02-16,234.2775115966797,236.6135650197424,233.52767090997287,235.55608986217183,26728500,MSFT,
2021-02-17,235.29885864257812,235.4048497088729,232.15769158186703,232.52384521135843,21653500,MSFT,
2021-02-18,234.90379333496097,235.0386897154469,232.08059954957508,232.9863386910963,16925600,MSFT,
2021-02-19,232.1865692138672,234.97122722072865,231.42535672780735,234.86523616707225,25262600,MSFT,
2021-02-22,225.96205139160156,229.2573898424661,223.9289607877012,228.7659847524381,36446900,MSFT,
2021-02-23,224.76722717285156,226.27036224902704,220.3927036023403,221.93438889732064,30228700,MSFT,
2021-02-24,226.0006103515625,226.62691184556775,220.65290597795175,221.6260859908562,26339700,MSFT,
2021-02-25,220.6432952880859,226.03916586725177,219.5737543187659,223.6206609287914,39542200,MSFT,
2021-02-26,223.9097137451172,226.79071832129495,221.1732210595006,223.09069051024048,37819200,MSFT,
2021-03-01,228.30349731445312,228.8141775442121,224.65163525341808,227.30139726551224,25324000,MSFT,
2021-03-02,225.34535217285156,228.6503351211093,224.9406630837467,228.3708974888649,22812500,MSFT,
2021-03-03,219.265380859375,225.06595452670567,218.97631299108363,223.69771563290257,34029500,MSFT,
2021-03-04,218.46560668945312,224.01566204911808,216.0856378923247,218.4752515955586,44727800,MSFT,
2021-03-05,223.15817260742188,224.76729924739703,218.20552649011336,221.1539869623197,41872800,MSFT,
2021-03-08,219.10157775878903,224.86360116532185,218.85106011593192,222.93650165921431,35267400,MSFT,
2021-03-09,225.2586669921875,226.80035252533503,223.22557636286808,224.3914780689188,33080500,MSFT,
2021-03-10,223.94821166992188,228.3612709057459,223.5820580919073,228.3612709057459,29746800,MSFT,
2021-03-11,228.4865875244141,230.4522228085341,225.76936980823757,226.39568605118393,29907600,MSFT,
2021-03-12,227.15684509277344,227.22430063000743,224.72869569658027,225.4802632973493,22653700,MSFT,
2021-03-15,226.2511444091797,226.6172980675049,223.36049477634975,226.3956857123838,26034900,MSFT,
2021-03-16,229.04541015625,231.30974317417687,227.33992303701345,227.66752641282557,28092200,MSFT,
2021-03-17,228.39984130859375,229.8548109365538,224.7287188718051,227.54228256273657,29562100,MSFT,
2021-03-18,222.31016540527344,225.65368370125805,221.93438164850343,224.08309314477304,34833000,MSFT,
2021-03-19,221.95372009277344,223.9964411275922,220.990170215579,222.59929674618115,46430700,MSFT,
2021-03-22,227.3881072998047,228.2649263848475,221.7513354679177,221.87660163832476,30127000,MSFT,
2021-03-23,228.920166015625,232.2636850382515,228.42876090462175,228.8334500612015,31638400,MSFT,
2021-03-24,226.87745666503903,229.3248668420224,226.74256027264792,229.18034024396192,25620100,MSFT,
2021-03-25,223.87115478515625,228.3034897022799,223.12923203238185,226.72326863404157,34061900,MSFT,
2021-03-26,227.86029052734375,228.08191760412024,223.10999627964145,223.10999627964145,25479900,MSFT,
2021-03-29,226.66546630859375,228.16860168438848,223.42793830588067,227.96624975182988,25227500,MSFT,
2021-03-30,223.3990478515625,225.3261476313384,222.67638543414657,225.0178046093241,24792000,MSFT,
2021-03-31,227.17616271972656,230.38478563239548,223.91935937181665,224.42040943363463,43623500,MSFT,
2021-04-01,233.5162811279297,233.98841108228743,229.3730143806768,229.77770349981284,30338000,MSFT,
2021-04-05,239.99136352539065,240.84892228709435,233.85354110259084,233.91135174004893,36910600,MSFT,
2021-04-06,238.82546997070312,240.30933029268616,237.8811952203503,238.5845825046108,22931900,MSFT,
2021-04-07,240.79104614257812,241.7835010831541,238.1798348843017,238.77723094879585,22719800,MSFT,
2021-04-08,244.01898193359375,244.8765406502119,242.8145447078603,243.55648215564096,23625200,MSFT,
2021-04-09,246.52423095703125,246.65912734571288,243.23852249383873,243.6528418652881,24326800,MSFT,
2021-04-12,246.58203125,248.27788829668532,245.3390437825906,245.42577443800744,27148700,MSFT,
2021-04-13,249.0679473876953,249.7424439258147,247.4684513901801,247.8828001005576,23837500,MSFT,
2021-04-14,246.2736968994141,249.39558893106727,245.85937753080964,248.0948201880165,23070900,MSFT,
2021-04-15,250.04115295410156,250.4554722774702,248.3356805313863,248.52837283273723,25627500,MSFT,
2021-04-16,251.2359619140625,251.48649426821015,248.2104308752593,250.012264271122,24878600,MSFT,
2021-04-19,249.30886840820312,251.9490148829156,248.42241904999537,250.70602739466509,23209300,MSFT,
2021-04-20,248.8464202880859,250.7157095494478,247.47816641644164,248.42245595632073,19722900,MSFT,
2021-04-21,251.081787109375,251.1781479677926,247.87317930102824,249.5015807711074,24030400,MSFT,
2021-04-22,247.7961578369141,252.23810906822524,246.3219128616896,250.72532856348516,25606200,MSFT,
2021-04-23,251.63099670410156,251.97788988464308,247.89241918659303,248.4801997906317,21462600,MSFT,
2021-04-26,252.01641845703125,252.8739918255724,250.68674453877372,252.12242421733816,19763300,MSFT,
2021-04-27,252.4211578369141,253.596689841561,250.63858471602703,252.04535927725755,31014200,MSFT,
2021-04-28,245.28121948242188,247.1890585536545,243.72990381278856,246.7458045014703,46903100,MSFT,
2021-04-29,243.3059844970703,246.76513987661076,239.92392957788607,246.14846851720552,40589000,MSFT,
2021-04-30,242.98797607421875,243.8551796963924,240.50203058408832,240.63692696496827,30945100,MSFT,
2021-05-03,242.67962646484375,245.07887049530544,241.96659439850615,244.16348652412827,19626600,MSFT,
2021-05-04,238.7579803466797,242.0533333507918,236.8019755773851,241.82207612341145,32756100,MSFT,
2021-05-05,237.48614501953125,240.40570004020393,236.85984346559863,239.98173573180443,21901300,MSFT,
2021-05-06,240.62725830078125,240.7525244644463,235.77097436595255,237.4668165156734,26491100,MSFT,
2021-05-07,243.2577667236328,245.0306946648185,242.01477936188505,242.95905396277277,27032900,MSFT,
2021-05-10,238.17025756835935,242.55441256020535,238.1124469266927,241.72575905690567,29299900,MSFT,
2021-05-11,237.25485229492188,237.6113757023992,233.7282713620621,235.6360957621472,33641600,MSFT,
2021-05-12,230.2884063720703,235.47230909481863,229.39231209908553,233.34285752909457,36684400,MSFT,
2021-05-13,234.1714782714844,236.64780801391828,232.6201626938285,232.98631627818247,29624300,MSFT,
2021-05-14,239.1048583984375,240.09731343906537,236.54182730369283,236.62854325032583,23901100,MSFT,
2021-05-17,236.2431640625,237.6017729882981,234.64368235753875,237.56323746036145,24970200,MSFT,
2021-05-18,234.2196807861328,237.4283032972884,234.04623418149055,237.29340691705676,20168000,MSFT,
2021-05-19,234.79910278320312,234.9053385726687,230.4338124479161,231.1195041227441,25739800,MSFT,
2021-05-20,238.04415893554688,239.46384901296523,235.51383377773752,235.61041714844688,21800700,MSFT,
2021-05-21,236.7790069580078,239.83085887580376,236.36373086578163,239.0968753298311,21863100,MSFT,
2021-05-24,242.1969757080078,242.5639748060996,239.0388883437946,239.30930407821415,21411500,MSFT,
2021-05-25,243.10479736328125,244.0995440791207,242.23560606830273,243.1530890433471,17704300,MSFT,
2021-05-26,242.88270568847656,244.28307617770727,242.16802704328916,242.82474682274213,17771600,MSFT,
2021-05-27,240.77728271484375,242.87301199859235,240.7193385919879,242.57362420613572,24426200,MSFT,
2021-05-28,241.13462829589844,243.45249649735703,241.01874004361903,242.4094580171836,18270200,MSFT,
2021-06-01,238.93263244628903,242.6894950870054,238.50770399689975,242.63155096829556,23213300,MSFT,
2021-06-02,238.83607482910156,240.73865207598823,237.42603735048823,239.63766956013188,19406700,MSFT,
2021-06-03,237.3004913330078,237.90891933036468,234.68323559598235,236.82725645812903,25307700,MSFT,
2021-06-04,242.20664978027344,243.03721667775164,239.03890969141557,239.28035338560628,25281100,MSFT,
2021-06-07,245.123291015625,245.3937067711973,241.2601919513884,241.42437189323203,23079200,MSFT,
2021-06-08,243.9257354736328,247.24800296865635,243.8677766099774,246.42708853723312,22455000,MSFT,
2021-06-09,244.91082763671875,246.7844331038247,244.54384323411264,245.12329927133203,17937600,MSFT,
2021-06-10,248.4358673095703,248.6483389164334,244.98805939193187,245.58683497315403,24563600,MSFT,
2021-06-11,249.0636749267578,249.64311622270577,247.82745490044852,249.16022882734407,18999700,MSFT,
2021-06-14,250.9952087402344,251.05315286618904,248.0109388880415,249.0732969857195,19150500,MSFT,
2021-06-15,249.5175323486328,251.09174979380785,248.86081263932795,250.87927818513813,18038900,MSFT,
2021-06-16,248.57107543945312,251.66153652750884,245.71237609134732,250.52192955390896,27220000,MSFT,
2021-06-17,251.97059631347656,252.79151064764056,247.2479736755284,247.30591779576557,27565500,MSFT,
2021-06-18,250.55091857910156,253.32268719965396,249.89419886914507,250.7440853046673,37202200,MSFT,
2021-06-21,253.6414794921875,254.50100387051003,249.0926877362926,250.92765424419585,26696100,MSFT,
2021-06-22,256.4228820800781,256.69329785095465,253.41930706163052,253.72836207780617,24694100,MSFT,
2021-06-23,256.19110107421875,257.69770758366684,255.37985368244756,256.88646019189565,19518700,MSFT,
2021-06-24,257.56243896484375,258.6827410747314,256.3841927348846,257.05057958881,21446900,MSFT,
2021-06-25,255.94964599609375,258.1033345712172,255.69856457106025,257.1182548119853,25611100,MSFT,
2021-06-28,259.52301025390625,259.69684264758814,256.80918537336294,257.07960114345985,19590000,MSFT,
2021-06-29,262.11126708984375,262.3527107827182,258.8083338762617,259.66785809687894,19937800,MSFT,
2021-06-30,261.62835693359375,262.0726050373481,260.37286162916007,261.42555250170005,21656500,MSFT,
2021-07-01,262.3043212890625,262.5360977033817,260.3727725748177,260.38241027668477,16725300,MSFT,
2021-07-02,268.1473693847656,268.48539646198327,263.17363502118866,263.4826900331081,26458000,MSFT,
2021-07-06,268.1569519042969,269.808418051125,264.91193424984465,268.5142837545306,31565600,MSFT,
2021-07-07,270.34930419921875,271.0833024012596,267.66445171709097,269.83744478808626,23260000,MSFT,
2021-07-08,267.92523193359375,269.1903944407324,265.46248874918336,267.4230102236361,24618600,MSFT,
2021-07-09,268.42742919921875,268.53365027178893,265.89710413753784,266.2834081325927,23916700,MSFT,
2021-07-12,267.8286437988281,270.1947741027663,267.1139504873323,269.6056656896285,18931700,MSFT,
2021-07-13,271.3634033203125,273.16939741010935,267.89627546044187,268.0218014221307,26120100,MSFT,
2021-07-14,272.8410949707031,273.95173028655165,270.9481548174327,272.6865674394292,23113700,MSFT,
2021-07-15,271.4117126464844,272.8410700755124,270.25277100423347,272.34851545658927,22604200,MSFT,
2021-07-16,271.1412353515625,274.37658635189194,269.895377789731,272.4160649742224,26186800,MSFT,
2021-07-19,267.5292663574219,270.7742552906223,265.05688541600085,269.3835373269348,32935600,MSFT,
2021-07-20,269.7602233886719,271.3537459092012,266.80495486751335,268.5143656479928,26259700,MSFT,
2021-07-21,271.76898193359375,271.88487017645934,267.7996622499302,269.3545452968825,24364300,MSFT,
2021-07-22,276.3467712402344,276.61718696207936,273.7198630252672,274.1254718714831,23384100,MSFT,
2021-07-23,279.7559509277344,280.0649764107566,276.69443237275715,277.5346515878261,22768100,MSFT,
2021-07-26,279.1571350097656,279.7752448979074,276.82964417119246,279.10885806923653,23176100,MSFT,
2021-07-27,276.7330627441406,279.66899631395427,273.26593545929944,279.5241360182565,33604100,MSFT,
2021-07-28,276.424072265625,280.2195602635999,274.1158562811447,279.0992579270903,33566900,MSFT,
2021-07-29,276.6944580078125,278.74189570390115,276.2888196561791,276.44334714855825,18168300,MSFT,
2021-07-30,275.1588439941406,276.8489495390509,274.193069397049,275.409954820777,20944800,MSFT,
2021-08-02,275.0719299316406,276.95517272658464,274.02887685382683,276.55920160196104,16267400,MSFT,
2021-08-03,277.293212890625,277.39946342817643,274.2800006972531,275.65141366890487,17879000,MSFT,
2021-08-04,276.7041320800781,277.74715583824053,274.9077757253848,276.42404915109404,16191300,MSFT,
2021-08-05,279.6110534667969,279.71730399952617,276.3081208174658,277.06142383162046,13900200,MSFT,
2021-08-06,279.55316162109375,279.5918008650478,277.7761395496052,278.6356932572146,16589300,MSFT,
2021-08-09,278.4617919921875,281.57158754551716,277.9595997842777,279.8332049639728,16117600,MSFT,
2021-08-10,276.6365661621094,279.350391287468,275.4390147112354,278.91578079094836,18616600,MSFT,
2021-08-11,277.1290588378906,278.7805253038503,276.0763384903963,277.3801402153559,13955900,MSFT,
2021-08-12,279.8911437988281,280.04567127675176,276.5399046461844,276.81998754199003,14561300,MSFT,
2021-08-13,282.8271484375,282.8754253869532,279.3986303062148,279.57249216508205,18249000,MSFT,
2021-08-16,284.5171813964844,284.7296529712346,280.0939175602569,283.1554357773715,22507600,MSFT,
2021-08-17,283.0491638183594,283.3871907716498,281.1176149116682,282.3828065608005,20075300,MSFT,
2021-08-18,281.31719970703125,285.2747764039946,280.87207162165635,282.58478416986804,21813000,MSFT,
2021-08-19,287.1616516113281,287.8389999584008,279.29489637088864,279.34326574016694,29850500,MSFT,
2021-08-20,294.5058898925781,295.93798337909834,288.4098733313422,290.0161319700058,40817600,MSFT,
2021-08-23,294.7864685058594,295.51218606965,292.07713474618356,293.43180162602147,22830200,MSFT,
2021-08-24,292.822265625,295.75416411720346,292.22234368388376,295.14455649009165,18175800,MSFT,
2021-08-25,292.2320251464844,294.7284811462343,290.693507101477,294.4478620221924,20006100,MSFT,
2021-08-26,289.40655517578125,292.6384146370942,289.27110321955627,291.2450342127576,17666100,MSFT,
2021-08-27,290.0161437988281,291.1289050222775,287.2196974474057,289.3097679469551,22605700,MSFT,
2021-08-30,293.7608642578125,294.3704718901261,291.31277757201053,291.37083262941843,16348100,MSFT,
2021-08-31,292.106201171875,294.64137014097446,291.73849949919145,294.56397325018554,26285300,MSFT,
2021-09-01,292.0578308105469,295.3090616023399,291.72884231587955,293.06416766628405,18983800,MSFT,
2021-09-02,291.3998107910156,293.5382504553408,290.4612148158913,292.41583318258716,16285600,MSFT,
2021-09-03,291.3901672363281,292.80288933755895,290.53865379574177,291.2450000815937,14747900,MSFT,
2021-09-07,290.46124267578125,291.34178368779095,288.54536686307154,291.26438679344585,17180400,MSFT,
2021-09-08,290.490234375,290.8772778580471,287.83895551012614,290.07416336896245,15046800,MSFT,
2021-09-09,287.6260986328125,292.3577919400871,287.3841927466621,291.08052177412657,19927000,MSFT,
2021-09-10,286.13592529296875,290.2096413237398,285.8166225439312,288.7582061327018,19633400,MSFT,
2021-09-13,287.3745422363281,288.8743766317561,284.5587538333427,287.9164091252672,23652900,MSFT,
2021-09-14,290.0839538574219,291.6321578784851,288.4486672359254,289.86138974773536,21853400,MSFT,
2021-09-15,294.9510498046875,295.4348616325164,292.0481788377142,293.4415592642238,28356300,MSFT,
2021-09-16,295.3380432128906,295.4251257835696,291.0224507097095,293.92532118377784,19550800,MSFT,
2021-09-17,290.1612243652344,294.64132543399546,289.83223595262746,294.3220227048402,41372500,MSFT,
2021-09-20,284.7716064453125,289.0485156418267,280.14636693580707,286.73588112231,38278700,MSFT,
2021-09-21,285.25537109375,287.90667933244595,284.5490248992898,286.1165701077649,22364100,MSFT,
2021-09-22,288.9129943847656,290.49991100417634,284.97478941737245,287.12291464027965,26626300,MSFT,
2021-09-23,289.8612976074219,291.1579095731574,287.8970230543972,289.17429318047436,18604600,MSFT,
2021-09-24,289.658203125,290.09361613635326,287.31654043342314,288.5744691462503,14999000,MSFT,
2021-09-27,284.6458435058594,286.8713659435622,283.4556558635324,286.5520631529288,23571700,MSFT,
2021-09-28,274.340576171875,281.36553151644847,273.59551678332315,280.4172499523184,43186200,MSFT,
2021-09-29,274.80511474609375,277.4854216078808,273.847176788506,275.86950665981914,26353700,MSFT,
2021-09-30,272.79241943359375,278.5110481087357,272.5021146772433,276.4596910937672,32343600,MSFT,
2021-10-01,279.7399597167969,280.591473121402,272.18282254521546,272.9859370571118,30086300,MSFT,
2021-10-04,273.94390869140625,278.4336964592234,271.17651931432624,278.0950222865557,31350700,MSFT,
2021-10-05,279.4110107421875,280.99789815078844,274.8534821527337,274.8534821527337,24993000,MSFT,
2021-10-06,283.6201171875,284.12330031930634,276.26620202244555,276.52744974351896,28002600,MSFT,
2021-10-07,285.3038330078125,287.0358875725448,284.40395011964176,285.62313581249157,20430500,MSFT,
2021-10-08,285.3038330078125,287.0358875725448,284.2491267954087,286.6294726552418,17685700,MSFT,
2021-10-11,284.70391845703125,288.3228214749395,283.2718248179271,283.436333832164,19298600,MSFT,
2021-10-12,283.3976135253906,285.87472765623266,282.8847741825881,285.7779593873109,17974100,MSFT,
2021-10-13,286.7165222167969,287.6551182103089,283.98781680932575,285.3618551976884,23416300,MSFT,
2021-10-14,292.9480285644531,293.4511821777656,288.1873077249307,289.5226329431941,27262900,MSFT,
2021-10-15,294.3607482910156,294.5929980202647,290.7902150726535,292.55129699928466,25384800,MSFT,
2021-10-18,297.341064453125,298.2312616290106,292.8899899851107,293.74150347823866,22729300,MSFT,
2021-10-19,298.2506103515625,299.2859450829905,297.2733011398646,298.36672045007583,17682100,MSFT,
2021-10-20,297.45721435546875,299.67308096523396,296.1992857888648,299.1989252574953,16537100,MSFT,
2021-10-21,300.69866943359375,300.9502314477249,296.44110267723477,297.2249048301966,16918100,MSFT,
2021-10-22,299.1504821777344,301.0179884292561,297.8344988739321,300.35032585775446,17449300,MSFT,
2021-10-25,298.15386962890625,299.382740991033,296.5379251966183,299.344027778111,17554500,MSFT,
2021-10-26,300.0697021484375,302.28556817807555,298.6086107788768,300.9309012167668,28107300,MSFT,
2021-10-27,312.7069091796875,315.5420390354702,305.76903547667126,305.76903547667126,52588700,MSFT,
2021-10-28,313.8487548828125,314.35190857919804,310.95553992238246,313.82938350979595,26297900,MSFT,
2021-10-29,320.88330078125,321.2510024364737,313.41324616991966,313.6358102058513,34766000,MSFT,
2021-11-01,318.7062072753906,320.7575647556031,315.8033362306678,320.6317689522734,27073200,MSFT,
2021-11-02,322.344482421875,322.6541290876948,319.31581556767475,319.6157765472091,26487100,MSFT,
2021-11-03,323.1862487792969,324.05710402279703,319.9447041506054,323.08948052345784,21500100,MSFT,
2021-11-04,325.5473327636719,325.6441010433751,318.84170734665486,322.1122803057055,23992200,MSFT,
2021-11-05,325.1795654296875,327.82118833215054,323.592678174856,327.5502549213487,22570100,MSFT,
2021-11-08,326.07952880859375,326.71816404818316,323.612099976596,326.3794898186159,20897000,MSFT,
2021-11-09,325.0732421875,327.7535496046141,323.6992033360922,326.19565986049247,21307400,MSFT,
2021-11-10,320.0899353027344,323.7959509246688,319.23845117930625,323.7378958601063,25500900,MSFT,
2021-11-11,321.6671447753906,322.96375701109565,319.8093237774825,320.52535587776663,16849800,MSFT,
2021-11-12,325.8182373046875,326.31173481669066,322.9831070912228,323.10890289071614,23831000,MSFT,
2021-11-15,325.1892395019531,326.94063568950895,323.2152792768723,326.6116472402498,16723000,MSFT,
2021-11-16,328.5179443359375,329.6403914141883,324.64744938867244,324.81192888739275,20886800,MSFT,
2021-11-17,328.7408142089844,331.71686021606945,327.65509790786484,328.5663304284938,19053400,MSFT,
2021-11-18,330.8250732421875,331.968980623258,326.8020941377926,327.8296493909569,22463500,MSFT,
2021-11-19,332.6087341308594,334.53784815102716,331.72661169602117,332.1531473880695,21963400,MSFT,
2021-11-22,329.4290771484375,338.9679380324036,329.1576480718076,334.07248166492263,31031100,MSFT,
2021-11-23,327.3448791503906,329.0607250462627,323.3509815757989,326.73415634565987,30427600,MSFT,
2021-11-24,327.56787109375,327.8102195501021,323.69029579211673,325.98775442496617,21661300,MSFT,
2021-11-26,319.5897521972656,327.58725133037314,318.07750018241677,324.11683442028453,24217200,MSFT,
2021-11-29,326.32708740234375,328.65362694624383,324.4949186520059,324.6888092738123,28563500,MSFT,
2021-11-30,320.471923828125,327.4418682918144,318.9208876812045,325.057167596262,42885600,MSFT,
2021-12-01,319.9775085449219,328.89594378590317,319.30865400622315,324.8729652307251,33337600,MSFT,
2021-12-02,319.4055480957031,323.2831232277246,317.76727023574,320.19075469325344,30766000,MSFT,
2021-12-03,313.1239318847656,322.5173611058219,308.2963396315105,321.82907013934687,41779300,MSFT,
2021-12-06,316.20654296875,317.42798853456475,309.45957089532595,314.0351104815673,30032600,MSFT,
2021-12-07,324.66943359375,325.5224754165233,319.99694767134787,321.48982263242334,31021900,MSFT,
2021-12-08,324.71783447265625,325.2316119908199,320.675449408199,325.04742480661497,24761000,MSFT,
2021-12-09,322.9051208496094,326.191350856802,321.9551041573975,324.17502451883644,22214200,MSFT,
2021-12-10,332.0562438964844,332.5021568730343,324.54344006043186,324.7276272953552,38095700,MSFT,
2021-12-13,329.0123291015625,333.2679831093611,328.7021159107429,330.2531522812826,28899400,MSFT,
